,SubjectID1,SubjectID2,Group1,Group2,Distance,Group3,Type
3529,AL1-P5_S31,NM1-P3_S40,Wet,Dry,0.98926667,WetDry,Rhizobiome
3586,AL1-P6_S32,NM1-P3_S40,Wet,Dry,0.9782,WetDry,Rhizobiome
3928,IA1-P1_S1,NM1-P3_S40,Wet,Dry,0.961,WetDry,Rhizobiome
3985,IA1-P2_S9,NM1-P3_S40,Wet,Dry,0.96826667,WetDry,Rhizobiome
4042,IA1-P3_S10,NM1-P3_S40,Wet,Dry,0.97893333,WetDry,Rhizobiome
4099,IA1-P4_S11,NM1-P3_S40,Wet,Dry,0.97773333,WetDry,Rhizobiome
4156,IA1-P5_S12,NM1-P3_S40,Wet,Dry,0.963,WetDry,Rhizobiome
4213,IA1-P6_S13,NM1-P3_S40,Wet,Dry,0.9776,WetDry,Rhizobiome
4270,IL1-P1_S75,NM1-P3_S40,Wet,Dry,0.9676,WetDry,Rhizobiome
4327,IL1-P2_S76,NM1-P3_S40,Wet,Dry,0.93753333,WetDry,Rhizobiome
4384,IL1-P3_S77,NM1-P3_S40,Wet,Dry,0.96913333,WetDry,Rhizobiome
4441,IL1-P4_S78,NM1-P3_S40,Wet,Dry,0.93926667,WetDry,Rhizobiome
4498,IL1-P5_S79,NM1-P3_S40,Wet,Dry,0.95926667,WetDry,Rhizobiome
4555,IL1-P6_S80,NM1-P3_S40,Wet,Dry,0.97286667,WetDry,Rhizobiome
4612,IN1-P1_S23,NM1-P3_S40,Wet,Dry,0.96386667,WetDry,Rhizobiome
4669,IN1-P2_S5,NM1-P3_S40,Wet,Dry,0.9324,WetDry,Rhizobiome
4726,IN1-P3_S24,NM1-P3_S40,Wet,Dry,0.9744,WetDry,Rhizobiome
4783,IN1-P4_S6,NM1-P3_S40,Wet,Dry,0.9136,WetDry,Rhizobiome
4840,IN1-P5_S25,NM1-P3_S40,Wet,Dry,0.9598,WetDry,Rhizobiome
4897,IN1-P6_S26,NM1-P3_S40,Wet,Dry,0.9712,WetDry,Rhizobiome
52,KS1-P1_S103,NM1-P3_S40,Mesic,Dry,0.93953333,MesicDry,Rhizobiome
109,KS1-P2_S104,NM1-P3_S40,Mesic,Dry,0.94513333,MesicDry,Rhizobiome
166,KS1-P3_S105,NM1-P3_S40,Mesic,Dry,0.94493333,MesicDry,Rhizobiome
223,KS1-P4_S106,NM1-P3_S40,Mesic,Dry,0.95633333,MesicDry,Rhizobiome
280,KS1-P5_S107,NM1-P3_S40,Mesic,Dry,0.94593333,MesicDry,Rhizobiome
337,KS1-P6_S108,NM1-P3_S40,Mesic,Dry,0.96153333,MesicDry,Rhizobiome
4954,LA1-P1_S54,NM1-P3_S40,Wet,Dry,0.95873333,WetDry,Rhizobiome
5011,LA1-P2_S55,NM1-P3_S40,Wet,Dry,0.97106667,WetDry,Rhizobiome
5068,LA1-P6_S56,NM1-P3_S40,Wet,Dry,0.9234,WetDry,Rhizobiome
5125,MI1-P1_S14,NM1-P3_S40,Wet,Dry,0.98173333,WetDry,Rhizobiome
5182,MI1-P2_S15,NM1-P3_S40,Wet,Dry,0.97846667,WetDry,Rhizobiome
5239,MI1-P3_S16,NM1-P3_S40,Wet,Dry,0.98693333,WetDry,Rhizobiome
5296,MI1-P4_S17,NM1-P3_S40,Wet,Dry,0.96353333,WetDry,Rhizobiome
5353,MI1-P5_S2,NM1-P3_S40,Wet,Dry,0.98366667,WetDry,Rhizobiome
5410,MI1-P6_S18,NM1-P3_S40,Wet,Dry,0.97086667,WetDry,Rhizobiome
5467,MO1-P1_S87,NM1-P3_S40,Wet,Dry,0.9872,WetDry,Rhizobiome
5524,MO1-P2_S88,NM1-P3_S40,Wet,Dry,0.981,WetDry,Rhizobiome
5581,MO1-P3_S89,NM1-P3_S40,Wet,Dry,0.97353333,WetDry,Rhizobiome
5638,MO1-P4_S90,NM1-P3_S40,Wet,Dry,0.9748,WetDry,Rhizobiome
5695,MO1-P5_S7,NM1-P3_S40,Wet,Dry,0.9774,WetDry,Rhizobiome
5752,MO1-P6_S91,NM1-P3_S40,Wet,Dry,0.97013333,WetDry,Rhizobiome
5809,MS1-P1_S33,NM1-P3_S40,Wet,Dry,0.96933333,WetDry,Rhizobiome
5866,MS1-P2_S34,NM1-P3_S40,Wet,Dry,0.96466667,WetDry,Rhizobiome
5923,MS1-P3_S35,NM1-P3_S40,Wet,Dry,0.97473333,WetDry,Rhizobiome
5980,MS1-P4_S36,NM1-P3_S40,Wet,Dry,0.9616,WetDry,Rhizobiome
6037,MS1-P5_S37,NM1-P3_S40,Wet,Dry,0.98193333,WetDry,Rhizobiome
6094,MS1-P6_S38,NM1-P3_S40,Wet,Dry,0.964,WetDry,Rhizobiome
6151,NC1-P1_S63,NM1-P3_S40,Wet,Dry,0.9616,WetDry,Rhizobiome
6208,NC1-P2_S64,NM1-P3_S40,Wet,Dry,0.97333333,WetDry,Rhizobiome
6265,NC1-P3_S65,NM1-P3_S40,Wet,Dry,0.97446667,WetDry,Rhizobiome
6322,NC1-P4_S66,NM1-P3_S40,Wet,Dry,0.94546667,WetDry,Rhizobiome
6379,NC1-P5_S67,NM1-P3_S40,Wet,Dry,0.94906667,WetDry,Rhizobiome
6436,NC1-P6_S68,NM1-P3_S40,Wet,Dry,0.97066667,WetDry,Rhizobiome
6493,NE1-P1_S109,NM1-P3_S40,Wet,Dry,0.95193333,WetDry,Rhizobiome
6550,NE1-P2_S110,NM1-P3_S40,Wet,Dry,0.95893333,WetDry,Rhizobiome
6607,NE1-P5_S113,NM1-P3_S40,Wet,Dry,0.96853333,WetDry,Rhizobiome
6664,NE1-P6_S114,NM1-P3_S40,Wet,Dry,0.954,WetDry,Rhizobiome
740,NM1-P6_S41,NM1-P3_S40,Dry,Dry,0.80466667,DryDry,Rhizobiome
778,OK1-P1_S48,NM1-P3_S40,Dry,Dry,0.86106667,DryDry,Rhizobiome
817,OK1-P2_S49,NM1-P3_S40,Dry,Dry,0.88573333,DryDry,Rhizobiome
857,OK1-P3_S50,NM1-P3_S40,Dry,Dry,0.88026667,DryDry,Rhizobiome
898,OK1-P4_S51,NM1-P3_S40,Dry,Dry,0.85973333,DryDry,Rhizobiome
940,OK1-P5_S52,NM1-P3_S40,Dry,Dry,0.8834,DryDry,Rhizobiome
983,OK1-P6_S53,NM1-P3_S40,Dry,Dry,0.8492,DryDry,Rhizobiome
6721,SC1-P1_S92,NM1-P3_S40,Wet,Dry,0.9668,WetDry,Rhizobiome
6778,SC1-P2_S93,NM1-P3_S40,Wet,Dry,0.95426667,WetDry,Rhizobiome
6835,SC1-P3_S94,NM1-P3_S40,Wet,Dry,0.90333333,WetDry,Rhizobiome
6892,SC1-P4_S95,NM1-P3_S40,Wet,Dry,0.94786667,WetDry,Rhizobiome
6949,SC1-P5_S96,NM1-P3_S40,Wet,Dry,0.96766667,WetDry,Rhizobiome
7006,SC1-P6_S97,NM1-P3_S40,Wet,Dry,0.9752,WetDry,Rhizobiome
1027,SD1-P1_S115,NM1-P3_S40,Dry,Dry,0.9092,DryDry,Rhizobiome
1072,SD1-P2_S116,NM1-P3_S40,Dry,Dry,0.94086667,DryDry,Rhizobiome
1118,SD1-P3_S117,NM1-P3_S40,Dry,Dry,0.91986667,DryDry,Rhizobiome
1165,SD1-P4_S118,NM1-P3_S40,Dry,Dry,0.9274,DryDry,Rhizobiome
1213,SD1-P5_S119,NM1-P3_S40,Dry,Dry,0.95733333,DryDry,Rhizobiome
1262,SD1-P6_S120,NM1-P3_S40,Dry,Dry,0.9416,DryDry,Rhizobiome
7063,TX1-P1_S57,NM1-P3_S40,Wet,Dry,0.96433333,WetDry,Rhizobiome
7120,TX1-P2_S58,NM1-P3_S40,Wet,Dry,0.99093333,WetDry,Rhizobiome
7177,TX1-P3_S59,NM1-P3_S40,Wet,Dry,0.99033333,WetDry,Rhizobiome
7234,TX1-P4_S60,NM1-P3_S40,Wet,Dry,0.97233333,WetDry,Rhizobiome
7291,TX1-P5_S61,NM1-P3_S40,Wet,Dry,0.98073333,WetDry,Rhizobiome
7348,TX1-P6_S62,NM1-P3_S40,Wet,Dry,0.98046667,WetDry,Rhizobiome
7405,TX2-P1_S69,NM1-P3_S40,Wet,Dry,0.9182,WetDry,Rhizobiome
7462,TX2-P2_S70,NM1-P3_S40,Wet,Dry,0.95333333,WetDry,Rhizobiome
7519,TX2-P3_S71,NM1-P3_S40,Wet,Dry,0.9126,WetDry,Rhizobiome
7576,TX2-P4_S72,NM1-P3_S40,Wet,Dry,0.94046667,WetDry,Rhizobiome
7633,TX2-P5_S73,NM1-P3_S40,Wet,Dry,0.913,WetDry,Rhizobiome
7690,TX2-P6_S74,NM1-P3_S40,Wet,Dry,0.9046,WetDry,Rhizobiome
1312,TX3-P1_S81,NM1-P3_S40,Dry,Dry,0.89253333,DryDry,Rhizobiome
1363,TX3-P2_S82,NM1-P3_S40,Dry,Dry,0.9336,DryDry,Rhizobiome
1415,TX3-P3_S83,NM1-P3_S40,Dry,Dry,0.90126667,DryDry,Rhizobiome
1468,TX3-P4_S84,NM1-P3_S40,Dry,Dry,0.8616,DryDry,Rhizobiome
1522,TX3-P5_S85,NM1-P3_S40,Dry,Dry,0.86293333,DryDry,Rhizobiome
1577,TX3-P6_S86,NM1-P3_S40,Dry,Dry,0.87186667,DryDry,Rhizobiome
7747,WI1-P2_S20,NM1-P3_S40,Wet,Dry,0.9484,WetDry,Rhizobiome
7804,WI1-P3_S3,NM1-P3_S40,Wet,Dry,0.97406667,WetDry,Rhizobiome
7861,WI1-P4_S4,NM1-P3_S40,Wet,Dry,0.93146667,WetDry,Rhizobiome
7918,WI1-P5_S21,NM1-P3_S40,Wet,Dry,0.9272,WetDry,Rhizobiome
7975,WI1-P6_S22,NM1-P3_S40,Wet,Dry,0.9512,WetDry,Rhizobiome
3359,AL1-P1_S27,NM1-P6_S41,Wet,Dry,0.97406667,WetDry,Rhizobiome
3416,AL1-P2_S28,NM1-P6_S41,Wet,Dry,0.98966667,WetDry,Rhizobiome
3473,AL1-P4_S30,NM1-P6_S41,Wet,Dry,0.97153333,WetDry,Rhizobiome
3530,AL1-P5_S31,NM1-P6_S41,Wet,Dry,0.98733333,WetDry,Rhizobiome
3587,AL1-P6_S32,NM1-P6_S41,Wet,Dry,0.97213333,WetDry,Rhizobiome
3929,IA1-P1_S1,NM1-P6_S41,Wet,Dry,0.96546667,WetDry,Rhizobiome
3986,IA1-P2_S9,NM1-P6_S41,Wet,Dry,0.9674,WetDry,Rhizobiome
4043,IA1-P3_S10,NM1-P6_S41,Wet,Dry,0.97306667,WetDry,Rhizobiome
4100,IA1-P4_S11,NM1-P6_S41,Wet,Dry,0.96633333,WetDry,Rhizobiome
4157,IA1-P5_S12,NM1-P6_S41,Wet,Dry,0.96366667,WetDry,Rhizobiome
4214,IA1-P6_S13,NM1-P6_S41,Wet,Dry,0.9748,WetDry,Rhizobiome
4271,IL1-P1_S75,NM1-P6_S41,Wet,Dry,0.963,WetDry,Rhizobiome
4328,IL1-P2_S76,NM1-P6_S41,Wet,Dry,0.9324,WetDry,Rhizobiome
4385,IL1-P3_S77,NM1-P6_S41,Wet,Dry,0.96106667,WetDry,Rhizobiome
4442,IL1-P4_S78,NM1-P6_S41,Wet,Dry,0.93206667,WetDry,Rhizobiome
4499,IL1-P5_S79,NM1-P6_S41,Wet,Dry,0.9626,WetDry,Rhizobiome
4556,IL1-P6_S80,NM1-P6_S41,Wet,Dry,0.97466667,WetDry,Rhizobiome
4613,IN1-P1_S23,NM1-P6_S41,Wet,Dry,0.9644,WetDry,Rhizobiome
4670,IN1-P2_S5,NM1-P6_S41,Wet,Dry,0.925,WetDry,Rhizobiome
4727,IN1-P3_S24,NM1-P6_S41,Wet,Dry,0.97033333,WetDry,Rhizobiome
4784,IN1-P4_S6,NM1-P6_S41,Wet,Dry,0.90473333,WetDry,Rhizobiome
4841,IN1-P5_S25,NM1-P6_S41,Wet,Dry,0.96046667,WetDry,Rhizobiome
4898,IN1-P6_S26,NM1-P6_S41,Wet,Dry,0.96813333,WetDry,Rhizobiome
53,KS1-P1_S103,NM1-P6_S41,Mesic,Dry,0.92546667,MesicDry,Rhizobiome
110,KS1-P2_S104,NM1-P6_S41,Mesic,Dry,0.92446667,MesicDry,Rhizobiome
167,KS1-P3_S105,NM1-P6_S41,Mesic,Dry,0.92506667,MesicDry,Rhizobiome
224,KS1-P4_S106,NM1-P6_S41,Mesic,Dry,0.94826667,MesicDry,Rhizobiome
281,KS1-P5_S107,NM1-P6_S41,Mesic,Dry,0.949,MesicDry,Rhizobiome
338,KS1-P6_S108,NM1-P6_S41,Mesic,Dry,0.96613333,MesicDry,Rhizobiome
4955,LA1-P1_S54,NM1-P6_S41,Wet,Dry,0.9586,WetDry,Rhizobiome
5012,LA1-P2_S55,NM1-P6_S41,Wet,Dry,0.96666667,WetDry,Rhizobiome
5069,LA1-P6_S56,NM1-P6_S41,Wet,Dry,0.90646667,WetDry,Rhizobiome
5126,MI1-P1_S14,NM1-P6_S41,Wet,Dry,0.9802,WetDry,Rhizobiome
5183,MI1-P2_S15,NM1-P6_S41,Wet,Dry,0.97766667,WetDry,Rhizobiome
5240,MI1-P3_S16,NM1-P6_S41,Wet,Dry,0.9794,WetDry,Rhizobiome
5297,MI1-P4_S17,NM1-P6_S41,Wet,Dry,0.95273333,WetDry,Rhizobiome
5354,MI1-P5_S2,NM1-P6_S41,Wet,Dry,0.97833333,WetDry,Rhizobiome
5411,MI1-P6_S18,NM1-P6_S41,Wet,Dry,0.9688,WetDry,Rhizobiome
5468,MO1-P1_S87,NM1-P6_S41,Wet,Dry,0.975,WetDry,Rhizobiome
5525,MO1-P2_S88,NM1-P6_S41,Wet,Dry,0.97066667,WetDry,Rhizobiome
5582,MO1-P3_S89,NM1-P6_S41,Wet,Dry,0.96566667,WetDry,Rhizobiome
5639,MO1-P4_S90,NM1-P6_S41,Wet,Dry,0.9736,WetDry,Rhizobiome
5696,MO1-P5_S7,NM1-P6_S41,Wet,Dry,0.975,WetDry,Rhizobiome
5753,MO1-P6_S91,NM1-P6_S41,Wet,Dry,0.9558,WetDry,Rhizobiome
5810,MS1-P1_S33,NM1-P6_S41,Wet,Dry,0.9618,WetDry,Rhizobiome
5867,MS1-P2_S34,NM1-P6_S41,Wet,Dry,0.96673333,WetDry,Rhizobiome
5924,MS1-P3_S35,NM1-P6_S41,Wet,Dry,0.96753333,WetDry,Rhizobiome
5981,MS1-P4_S36,NM1-P6_S41,Wet,Dry,0.95946667,WetDry,Rhizobiome
6038,MS1-P5_S37,NM1-P6_S41,Wet,Dry,0.97866667,WetDry,Rhizobiome
6095,MS1-P6_S38,NM1-P6_S41,Wet,Dry,0.96253333,WetDry,Rhizobiome
6152,NC1-P1_S63,NM1-P6_S41,Wet,Dry,0.94826667,WetDry,Rhizobiome
6209,NC1-P2_S64,NM1-P6_S41,Wet,Dry,0.96633333,WetDry,Rhizobiome
6266,NC1-P3_S65,NM1-P6_S41,Wet,Dry,0.96753333,WetDry,Rhizobiome
6323,NC1-P4_S66,NM1-P6_S41,Wet,Dry,0.9368,WetDry,Rhizobiome
6380,NC1-P5_S67,NM1-P6_S41,Wet,Dry,0.9398,WetDry,Rhizobiome
6437,NC1-P6_S68,NM1-P6_S41,Wet,Dry,0.9608,WetDry,Rhizobiome
6494,NE1-P1_S109,NM1-P6_S41,Wet,Dry,0.94893333,WetDry,Rhizobiome
6551,NE1-P2_S110,NM1-P6_S41,Wet,Dry,0.955,WetDry,Rhizobiome
6608,NE1-P5_S113,NM1-P6_S41,Wet,Dry,0.95866667,WetDry,Rhizobiome
6665,NE1-P6_S114,NM1-P6_S41,Wet,Dry,0.9422,WetDry,Rhizobiome
779,OK1-P1_S48,NM1-P6_S41,Dry,Dry,0.83033333,DryDry,Rhizobiome
818,OK1-P2_S49,NM1-P6_S41,Dry,Dry,0.87326667,DryDry,Rhizobiome
858,OK1-P3_S50,NM1-P6_S41,Dry,Dry,0.84513333,DryDry,Rhizobiome
899,OK1-P4_S51,NM1-P6_S41,Dry,Dry,0.8444,DryDry,Rhizobiome
941,OK1-P5_S52,NM1-P6_S41,Dry,Dry,0.85413333,DryDry,Rhizobiome
984,OK1-P6_S53,NM1-P6_S41,Dry,Dry,0.80873333,DryDry,Rhizobiome
6722,SC1-P1_S92,NM1-P6_S41,Wet,Dry,0.96413333,WetDry,Rhizobiome
6779,SC1-P2_S93,NM1-P6_S41,Wet,Dry,0.956,WetDry,Rhizobiome
6836,SC1-P3_S94,NM1-P6_S41,Wet,Dry,0.89213333,WetDry,Rhizobiome
6893,SC1-P4_S95,NM1-P6_S41,Wet,Dry,0.9414,WetDry,Rhizobiome
6950,SC1-P5_S96,NM1-P6_S41,Wet,Dry,0.95806667,WetDry,Rhizobiome
7007,SC1-P6_S97,NM1-P6_S41,Wet,Dry,0.96473333,WetDry,Rhizobiome
1028,SD1-P1_S115,NM1-P6_S41,Dry,Dry,0.9152,DryDry,Rhizobiome
1073,SD1-P2_S116,NM1-P6_S41,Dry,Dry,0.93693333,DryDry,Rhizobiome
1119,SD1-P3_S117,NM1-P6_S41,Dry,Dry,0.9496,DryDry,Rhizobiome
1166,SD1-P4_S118,NM1-P6_S41,Dry,Dry,0.92053333,DryDry,Rhizobiome
1214,SD1-P5_S119,NM1-P6_S41,Dry,Dry,0.94266667,DryDry,Rhizobiome
1263,SD1-P6_S120,NM1-P6_S41,Dry,Dry,0.92766667,DryDry,Rhizobiome
7064,TX1-P1_S57,NM1-P6_S41,Wet,Dry,0.9626,WetDry,Rhizobiome
7121,TX1-P2_S58,NM1-P6_S41,Wet,Dry,0.9872,WetDry,Rhizobiome
7178,TX1-P3_S59,NM1-P6_S41,Wet,Dry,0.9886,WetDry,Rhizobiome
7235,TX1-P4_S60,NM1-P6_S41,Wet,Dry,0.96973333,WetDry,Rhizobiome
7292,TX1-P5_S61,NM1-P6_S41,Wet,Dry,0.9704,WetDry,Rhizobiome
7349,TX1-P6_S62,NM1-P6_S41,Wet,Dry,0.97626667,WetDry,Rhizobiome
7406,TX2-P1_S69,NM1-P6_S41,Wet,Dry,0.90893333,WetDry,Rhizobiome
7463,TX2-P2_S70,NM1-P6_S41,Wet,Dry,0.94626667,WetDry,Rhizobiome
7520,TX2-P3_S71,NM1-P6_S41,Wet,Dry,0.89413333,WetDry,Rhizobiome
7577,TX2-P4_S72,NM1-P6_S41,Wet,Dry,0.9202,WetDry,Rhizobiome
7634,TX2-P5_S73,NM1-P6_S41,Wet,Dry,0.89933333,WetDry,Rhizobiome
7691,TX2-P6_S74,NM1-P6_S41,Wet,Dry,0.90406667,WetDry,Rhizobiome
1313,TX3-P1_S81,NM1-P6_S41,Dry,Dry,0.8818,DryDry,Rhizobiome
1364,TX3-P2_S82,NM1-P6_S41,Dry,Dry,0.91953333,DryDry,Rhizobiome
1416,TX3-P3_S83,NM1-P6_S41,Dry,Dry,0.8876,DryDry,Rhizobiome
1469,TX3-P4_S84,NM1-P6_S41,Dry,Dry,0.86386667,DryDry,Rhizobiome
1523,TX3-P5_S85,NM1-P6_S41,Dry,Dry,0.8428,DryDry,Rhizobiome
1578,TX3-P6_S86,NM1-P6_S41,Dry,Dry,0.85333333,DryDry,Rhizobiome
7748,WI1-P2_S20,NM1-P6_S41,Wet,Dry,0.95413333,WetDry,Rhizobiome
7805,WI1-P3_S3,NM1-P6_S41,Wet,Dry,0.96873333,WetDry,Rhizobiome
7862,WI1-P4_S4,NM1-P6_S41,Wet,Dry,0.9222,WetDry,Rhizobiome
7919,WI1-P5_S21,NM1-P6_S41,Wet,Dry,0.9288,WetDry,Rhizobiome
7976,WI1-P6_S22,NM1-P6_S41,Wet,Dry,0.9546,WetDry,Rhizobiome
3360,AL1-P1_S27,OK1-P1_S48,Wet,Dry,0.981,WetDry,Rhizobiome
3417,AL1-P2_S28,OK1-P1_S48,Wet,Dry,0.9872,WetDry,Rhizobiome
3474,AL1-P4_S30,OK1-P1_S48,Wet,Dry,0.9772,WetDry,Rhizobiome
3531,AL1-P5_S31,OK1-P1_S48,Wet,Dry,0.99026667,WetDry,Rhizobiome
3588,AL1-P6_S32,OK1-P1_S48,Wet,Dry,0.9754,WetDry,Rhizobiome
3930,IA1-P1_S1,OK1-P1_S48,Wet,Dry,0.96506667,WetDry,Rhizobiome
3987,IA1-P2_S9,OK1-P1_S48,Wet,Dry,0.9646,WetDry,Rhizobiome
4044,IA1-P3_S10,OK1-P1_S48,Wet,Dry,0.9826,WetDry,Rhizobiome
4101,IA1-P4_S11,OK1-P1_S48,Wet,Dry,0.96873333,WetDry,Rhizobiome
4158,IA1-P5_S12,OK1-P1_S48,Wet,Dry,0.97633333,WetDry,Rhizobiome
4215,IA1-P6_S13,OK1-P1_S48,Wet,Dry,0.98366667,WetDry,Rhizobiome
4272,IL1-P1_S75,OK1-P1_S48,Wet,Dry,0.96186667,WetDry,Rhizobiome
4329,IL1-P2_S76,OK1-P1_S48,Wet,Dry,0.9386,WetDry,Rhizobiome
4386,IL1-P3_S77,OK1-P1_S48,Wet,Dry,0.97046667,WetDry,Rhizobiome
4443,IL1-P4_S78,OK1-P1_S48,Wet,Dry,0.9312,WetDry,Rhizobiome
4500,IL1-P5_S79,OK1-P1_S48,Wet,Dry,0.96493333,WetDry,Rhizobiome
4557,IL1-P6_S80,OK1-P1_S48,Wet,Dry,0.9708,WetDry,Rhizobiome
4614,IN1-P1_S23,OK1-P1_S48,Wet,Dry,0.96813333,WetDry,Rhizobiome
4671,IN1-P2_S5,OK1-P1_S48,Wet,Dry,0.9306,WetDry,Rhizobiome
4728,IN1-P3_S24,OK1-P1_S48,Wet,Dry,0.97266667,WetDry,Rhizobiome
4785,IN1-P4_S6,OK1-P1_S48,Wet,Dry,0.9072,WetDry,Rhizobiome
4842,IN1-P5_S25,OK1-P1_S48,Wet,Dry,0.96433333,WetDry,Rhizobiome
4899,IN1-P6_S26,OK1-P1_S48,Wet,Dry,0.9694,WetDry,Rhizobiome
54,KS1-P1_S103,OK1-P1_S48,Mesic,Dry,0.9354,MesicDry,Rhizobiome
111,KS1-P2_S104,OK1-P1_S48,Mesic,Dry,0.94533333,MesicDry,Rhizobiome
168,KS1-P3_S105,OK1-P1_S48,Mesic,Dry,0.94766667,MesicDry,Rhizobiome
225,KS1-P4_S106,OK1-P1_S48,Mesic,Dry,0.95646667,MesicDry,Rhizobiome
282,KS1-P5_S107,OK1-P1_S48,Mesic,Dry,0.9572,MesicDry,Rhizobiome
339,KS1-P6_S108,OK1-P1_S48,Mesic,Dry,0.96313333,MesicDry,Rhizobiome
4956,LA1-P1_S54,OK1-P1_S48,Wet,Dry,0.96506667,WetDry,Rhizobiome
5013,LA1-P2_S55,OK1-P1_S48,Wet,Dry,0.97133333,WetDry,Rhizobiome
5070,LA1-P6_S56,OK1-P1_S48,Wet,Dry,0.87606667,WetDry,Rhizobiome
5127,MI1-P1_S14,OK1-P1_S48,Wet,Dry,0.9822,WetDry,Rhizobiome
5184,MI1-P2_S15,OK1-P1_S48,Wet,Dry,0.9786,WetDry,Rhizobiome
5241,MI1-P3_S16,OK1-P1_S48,Wet,Dry,0.98826667,WetDry,Rhizobiome
5298,MI1-P4_S17,OK1-P1_S48,Wet,Dry,0.95986667,WetDry,Rhizobiome
5355,MI1-P5_S2,OK1-P1_S48,Wet,Dry,0.979,WetDry,Rhizobiome
5412,MI1-P6_S18,OK1-P1_S48,Wet,Dry,0.97713333,WetDry,Rhizobiome
5469,MO1-P1_S87,OK1-P1_S48,Wet,Dry,0.97593333,WetDry,Rhizobiome
5526,MO1-P2_S88,OK1-P1_S48,Wet,Dry,0.9728,WetDry,Rhizobiome
5583,MO1-P3_S89,OK1-P1_S48,Wet,Dry,0.9674,WetDry,Rhizobiome
5640,MO1-P4_S90,OK1-P1_S48,Wet,Dry,0.97386667,WetDry,Rhizobiome
5697,MO1-P5_S7,OK1-P1_S48,Wet,Dry,0.97113333,WetDry,Rhizobiome
5754,MO1-P6_S91,OK1-P1_S48,Wet,Dry,0.96806667,WetDry,Rhizobiome
5811,MS1-P1_S33,OK1-P1_S48,Wet,Dry,0.95966667,WetDry,Rhizobiome
5868,MS1-P2_S34,OK1-P1_S48,Wet,Dry,0.96753333,WetDry,Rhizobiome
5925,MS1-P3_S35,OK1-P1_S48,Wet,Dry,0.97646667,WetDry,Rhizobiome
5982,MS1-P4_S36,OK1-P1_S48,Wet,Dry,0.96266667,WetDry,Rhizobiome
6039,MS1-P5_S37,OK1-P1_S48,Wet,Dry,0.98666667,WetDry,Rhizobiome
6096,MS1-P6_S38,OK1-P1_S48,Wet,Dry,0.97626667,WetDry,Rhizobiome
6153,NC1-P1_S63,OK1-P1_S48,Wet,Dry,0.9662,WetDry,Rhizobiome
6210,NC1-P2_S64,OK1-P1_S48,Wet,Dry,0.96533333,WetDry,Rhizobiome
6267,NC1-P3_S65,OK1-P1_S48,Wet,Dry,0.97626667,WetDry,Rhizobiome
6324,NC1-P4_S66,OK1-P1_S48,Wet,Dry,0.94093333,WetDry,Rhizobiome
6381,NC1-P5_S67,OK1-P1_S48,Wet,Dry,0.94393333,WetDry,Rhizobiome
6438,NC1-P6_S68,OK1-P1_S48,Wet,Dry,0.9658,WetDry,Rhizobiome
6495,NE1-P1_S109,OK1-P1_S48,Wet,Dry,0.941,WetDry,Rhizobiome
6552,NE1-P2_S110,OK1-P1_S48,Wet,Dry,0.9618,WetDry,Rhizobiome
6609,NE1-P5_S113,OK1-P1_S48,Wet,Dry,0.96673333,WetDry,Rhizobiome
6666,NE1-P6_S114,OK1-P1_S48,Wet,Dry,0.9602,WetDry,Rhizobiome
819,OK1-P2_S49,OK1-P1_S48,Dry,Dry,0.83813333,DryDry,Rhizobiome
859,OK1-P3_S50,OK1-P1_S48,Dry,Dry,0.8526,DryDry,Rhizobiome
900,OK1-P4_S51,OK1-P1_S48,Dry,Dry,0.80793333,DryDry,Rhizobiome
942,OK1-P5_S52,OK1-P1_S48,Dry,Dry,0.83186667,DryDry,Rhizobiome
985,OK1-P6_S53,OK1-P1_S48,Dry,Dry,0.78506667,DryDry,Rhizobiome
6723,SC1-P1_S92,OK1-P1_S48,Wet,Dry,0.9598,WetDry,Rhizobiome
6780,SC1-P2_S93,OK1-P1_S48,Wet,Dry,0.96213333,WetDry,Rhizobiome
6837,SC1-P3_S94,OK1-P1_S48,Wet,Dry,0.8974,WetDry,Rhizobiome
6894,SC1-P4_S95,OK1-P1_S48,Wet,Dry,0.93873333,WetDry,Rhizobiome
6951,SC1-P5_S96,OK1-P1_S48,Wet,Dry,0.96646667,WetDry,Rhizobiome
7008,SC1-P6_S97,OK1-P1_S48,Wet,Dry,0.97313333,WetDry,Rhizobiome
1029,SD1-P1_S115,OK1-P1_S48,Dry,Dry,0.92533333,DryDry,Rhizobiome
1074,SD1-P2_S116,OK1-P1_S48,Dry,Dry,0.95506667,DryDry,Rhizobiome
1120,SD1-P3_S117,OK1-P1_S48,Dry,Dry,0.95266667,DryDry,Rhizobiome
1167,SD1-P4_S118,OK1-P1_S48,Dry,Dry,0.929,DryDry,Rhizobiome
1215,SD1-P5_S119,OK1-P1_S48,Dry,Dry,0.96153333,DryDry,Rhizobiome
1264,SD1-P6_S120,OK1-P1_S48,Dry,Dry,0.95426667,DryDry,Rhizobiome
7065,TX1-P1_S57,OK1-P1_S48,Wet,Dry,0.96386667,WetDry,Rhizobiome
7122,TX1-P2_S58,OK1-P1_S48,Wet,Dry,0.99333333,WetDry,Rhizobiome
7179,TX1-P3_S59,OK1-P1_S48,Wet,Dry,0.99306667,WetDry,Rhizobiome
7236,TX1-P4_S60,OK1-P1_S48,Wet,Dry,0.97566667,WetDry,Rhizobiome
