SubjectID1,SubjectID2,Group1,Group2,Distance,Group3,PR_Difference,PR_ABS
TX3-P1-S1-16s_S84,LA1-P2-S1-16s_S55,TX3,LA1,0.980133333,TX3LA1,-4.2,4.2
TX3-P1-S1-16s_S84,LA1-P3-S1-16s_S56,TX3,LA1,0.9904,TX3LA1,-4.2,4.2
TX3-P1-S1-16s_S84,LA1-P5-S2-16s_S58,TX3,LA1,0.984066667,TX3LA1,-4.2,4.2
TX3-P1-S1-16s_S84,MI1-P1-S1-16s_S7,TX3,MI1,0.994266667,TX3MI1,1.4,1.4
TX3-P1-S1-16s_S84,MI1-P2-S1-16s_S8,TX3,MI1,0.9944,TX3MI1,1.4,1.4
TX3-P1-S1-16s_S84,MI1-P3-S1-16s_S9,TX3,MI1,0.988533333,TX3MI1,1.4,1.4
TX3-P1-S1-16s_S84,MI1-P4-S1-16s_S10,TX3,MI1,0.991333333,TX3MI1,1.4,1.4
TX3-P1-S1-16s_S84,MI1-P5-S2-16s_S11,TX3,MI1,0.9958,TX3MI1,1.4,1.4
TX3-P1-S1-16s_S84,MI1-P6-S2-16s_S12,TX3,MI1,0.995066667,TX3MI1,1.4,1.4
TX3-P1-S1-16s_S84,MN1-P1-S1-16s_S151,TX3,MN1,0.96,TX3MN1,2.79,2.79
TX3-P1-S1-16s_S84,MN1-P2-S1-16s_S152,TX3,MN1,0.9578,TX3MN1,2.79,2.79
TX3-P1-S1-16s_S84,MN1-P3-S1-16s_S153,TX3,MN1,0.9622,TX3MN1,2.79,2.79
TX3-P1-S1-16s_S84,MN1-P4-S1-16s_S154,TX3,MN1,0.975066667,TX3MN1,2.79,2.79
TX3-P1-S1-16s_S84,MN1-P5-S1-16s_S155,TX3,MN1,0.966066667,TX3MN1,2.79,2.79
TX3-P1-S1-16s_S84,MN1-P6-S1-16s_S156,TX3,MN1,0.965,TX3MN1,2.79,2.79
TX3-P1-S1-16s_S84,MO1-P1-S1-16s_S90,TX3,MO1,0.976733333,TX3MO1,-0.3,0.3
TX3-P1-S1-16s_S84,MO1-P2-S1-16s_S91,TX3,MO1,0.9846,TX3MO1,-0.3,0.3
TX3-P1-S1-16s_S84,MO1-P3-S1-16s_S93,TX3,MO1,0.9772,TX3MO1,-0.3,0.3
TX3-P1-S1-16s_S84,MO1-P4-S1-16s_S94,TX3,MO1,0.976466667,TX3MO1,-0.3,0.3
TX3-P1-S1-16s_S84,MO1-P5-S1-16s_S95,TX3,MO1,0.9822,TX3MO1,-0.3,0.3
TX3-P1-S1-16s_S84,MO1-P6-S1-16s_S96,TX3,MO1,0.983866667,TX3MO1,-0.3,0.3
TX3-P1-S1-16s_S84,MS1-P4-S1-16s_S33,TX3,MS1,0.978333333,TX3MS1,-4.8,4.8
TX3-P1-S1-16s_S84,MS1-P5-S1-16s_S34,TX3,MS1,0.992733333,TX3MS1,-4.8,4.8
TX3-P1-S1-16s_S84,MS1-P6-S1-16s_S35,TX3,MS1,0.980866667,TX3MS1,-4.8,4.8
TX3-P1-S1-16s_S84,MT1-P1-S1-16s_S139,TX3,MT1,0.9808,TX3MT1,5.42,5.42
TX3-P1-S1-16s_S84,MT1-P2-S1-16s_S140,TX3,MT1,0.9632,TX3MT1,5.42,5.42
TX3-P1-S1-16s_S84,MT1-P3-S1-16s_S141,TX3,MT1,0.99,TX3MT1,5.42,5.42
TX3-P1-S1-16s_S84,MT1-P4-S1-16s_S142,TX3,MT1,0.9818,TX3MT1,5.42,5.42
TX3-P1-S1-16s_S84,MT1-P5-S1-16s_S143,TX3,MT1,0.971266667,TX3MT1,5.42,5.42
TX3-P1-S1-16s_S84,MT1-P6-S1-16s_S144,TX3,MT1,0.987333333,TX3MT1,5.42,5.42
TX3-P1-S1-16s_S84,NC1-P1-S1-16s_S66,TX3,NC1,0.980933333,TX3NC1,-0.8,0.8
TX3-P1-S1-16s_S84,NC1-P2-S1-16s_S67,TX3,NC1,0.976066667,TX3NC1,-0.8,0.8
TX3-P1-S1-16s_S84,NC1-P3-S1-16s_S68,TX3,NC1,0.981,TX3NC1,-0.8,0.8
TX3-P1-S1-16s_S84,NC1-P4-S1-16s_S69,TX3,NC1,0.975933333,TX3NC1,-0.8,0.8
TX3-P1-S1-16s_S84,NC1-P5-S1-16s_S70,TX3,NC1,0.977733333,TX3NC1,-0.8,0.8
TX3-P1-S1-16s_S84,NC1-P6-S1-16s_S71,TX3,NC1,0.976,TX3NC1,-0.8,0.8
TX3-P1-S1-16s_S84,ND1-P1-S1-16s_S145,TX3,ND1,0.9608,TX3ND1,3.77,3.77
TX3-P1-S1-16s_S84,ND1-P2-S1-16s_S146,TX3,ND1,0.969266667,TX3ND1,3.77,3.77
TX3-P1-S1-16s_S84,ND1-P3-S1-16s_S147,TX3,ND1,0.980066667,TX3ND1,3.77,3.77
TX3-P1-S1-16s_S84,ND1-P4-S1-16s_S148,TX3,ND1,0.964733333,TX3ND1,3.77,3.77
TX3-P1-S1-16s_S84,ND1-P5-S1-16s_S149,TX3,ND1,0.950066667,TX3ND1,3.77,3.77
TX3-P1-S1-16s_S84,ND1-P6-S1-16s_S150,TX3,ND1,0.950066667,TX3ND1,3.77,3.77
TX3-P1-S1-16s_S84,NE1-P1-S1-16s_S115,TX3,NE1,0.964733333,TX3NE1,1,1
TX3-P1-S1-16s_S84,NE1-P2-S1-16s_S116,TX3,NE1,0.971,TX3NE1,1,1
TX3-P1-S1-16s_S84,NE1-P3-S1-16s_S117,TX3,NE1,0.972,TX3NE1,1,1
TX3-P1-S1-16s_S84,NE1-P4-S1-16s_S118,TX3,NE1,0.9618,TX3NE1,1,1
TX3-P1-S1-16s_S84,NE1-P5-S1-16s_S119,TX3,NE1,0.967066667,TX3NE1,1,1
TX3-P1-S1-16s_S84,NE1-P6-S1-16s_S120,TX3,NE1,0.959666667,TX3NE1,1,1
TX3-P1-S1-16s_S84,NE2-P1-S1-16s_S133,TX3,NE2,0.9742,TX3NE2,2.78,2.78
TX3-P1-S1-16s_S84,NE2-P2-S1-16s_S134,TX3,NE2,0.9854,TX3NE2,2.78,2.78
TX3-P1-S1-16s_S84,NE2-P3-S1-16s_S135,TX3,NE2,0.948733333,TX3NE2,2.78,2.78
TX3-P1-S1-16s_S84,NE2-P4-S1-16s_S136,TX3,NE2,0.9554,TX3NE2,2.78,2.78
TX3-P1-S1-16s_S84,NE2-P5-S1-16s_S137,TX3,NE2,0.951066667,TX3NE2,2.78,2.78
TX3-P1-S1-16s_S84,NE2-P6-S1-16s_S138,TX3,NE2,0.9706,TX3NE2,2.78,2.78
TX3-P1-S1-16s_S84,NM1-P1-S1-16s_S36,TX3,NM1,0.9916,TX3NM1,5.8,5.8
TX3-P1-S1-16s_S84,NM1-P2-S1-16s_S37,TX3,NM1,0.976266667,TX3NM1,5.8,5.8
TX3-P1-S1-16s_S84,NM1-P3-S1-16s_S38,TX3,NM1,0.983,TX3NM1,5.8,5.8
TX3-P1-S1-16s_S84,NM1-P4-S1-16s_S39,TX3,NM1,0.9904,TX3NM1,5.8,5.8
TX3-P1-S1-16s_S84,NM1-P5-S1-16s_S40,TX3,NM1,0.982266667,TX3NM1,5.8,5.8
TX3-P1-S1-16s_S84,NM1-P6-S1-16s_S41,TX3,NM1,0.986133333,TX3NM1,5.8,5.8
TX3-P1-S1-16s_S84,OK1-P1-S2-16s_S48,TX3,OK1,0.977733333,TX3OK1,2.5,2.5
TX3-P1-S1-16s_S84,OK1-P2-S2-16s_S49,TX3,OK1,0.984066667,TX3OK1,2.5,2.5
TX3-P1-S1-16s_S84,OK1-P3-S1-16s_S50,TX3,OK1,0.984266667,TX3OK1,2.5,2.5
TX3-P1-S1-16s_S84,OK1-P4-S1-16s_S51,TX3,OK1,0.992466667,TX3OK1,2.5,2.5
TX3-P1-S1-16s_S84,OK1-P5-S1-16s_S52,TX3,OK1,0.9836,TX3OK1,2.5,2.5
TX3-P1-S1-16s_S84,OK1-P6-S1-16s_S53,TX3,OK1,0.991266667,TX3OK1,2.5,2.5
TX3-P1-S1-16s_S84,SC1-P1-S1-16s_S97,TX3,SC1,0.9896,TX3SC1,-1.6,1.6
TX3-P1-S1-16s_S84,SC1-P2-S1-16s_S98,TX3,SC1,0.992,TX3SC1,-1.6,1.6
TX3-P1-S1-16s_S84,SC1-P3-S1-16s_S99,TX3,SC1,0.9906,TX3SC1,-1.6,1.6
TX3-P1-S1-16s_S84,SC1-P4-S1-16s_S100,TX3,SC1,0.990266667,TX3SC1,-1.6,1.6
TX3-P1-S1-16s_S84,SC1-P5-S1-16s_S101,TX3,SC1,0.9926,TX3SC1,-1.6,1.6
TX3-P1-S1-16s_S84,SC1-P6-S1-16s_S102,TX3,SC1,0.993466667,TX3SC1,-1.6,1.6
TX3-P1-S1-16s_S84,SD1-P1-S1-16s_S121,TX3,SD1,0.982933333,TX3SD1,5.42,5.42
TX3-P1-S1-16s_S84,SD1-P2-S1-16s_S122,TX3,SD1,0.984666667,TX3SD1,5.42,5.42
TX3-P1-S1-16s_S84,SD1-P5-S1-16s_S125,TX3,SD1,0.9862,TX3SD1,5.42,5.42
TX3-P1-S1-16s_S84,TX1-P5-S1-16s_S64,TX3,TX1,0.9946,TX3TX1,-2.5,2.5
TX3-P1-S1-16s_S84,TX1-P6-S1-16s_S65,TX3,TX1,0.991333333,TX3TX1,-2.5,2.5
TX3-P1-S1-16s_S84,TX2-P1-S1-16s_S72,TX3,TX2,0.964133333,TX3TX2,-4.7,4.7
TX3-P1-S1-16s_S84,TX2-P2-S1-16s_S73,TX3,TX2,0.979333333,TX3TX2,-4.7,4.7
TX3-P1-S1-16s_S84,TX2-P3-S1-16s_S74,TX3,TX2,0.979733333,TX3TX2,-4.7,4.7
TX3-P1-S1-16s_S84,TX2-P4-S1-16s_S75,TX3,TX2,0.969133333,TX3TX2,-4.7,4.7
TX3-P1-S1-16s_S84,TX2-P5-S1-16s_S76,TX3,TX2,0.972933333,TX3TX2,-4.7,4.7
TX3-P1-S1-16s_S84,TX2-P6-S2-16s_S77,TX3,TX2,0.975,TX3TX2,-4.7,4.7
TX3-P1-S1-16s_S84,WI1-P1-S1-16s_S13,TX3,WI1,0.983,TX3WI1,0.8,0.8
TX3-P1-S1-16s_S84,WI1-P2-S1-16s_S14,TX3,WI1,0.987133333,TX3WI1,0.8,0.8
TX3-P1-S1-16s_S84,WI1-P3-S1-16s_S15,TX3,WI1,0.990866667,TX3WI1,0.8,0.8
TX3-P1-S1-16s_S84,WI1-P4-S2-16s_S16,TX3,WI1,0.981,TX3WI1,0.8,0.8
TX3-P1-S1-16s_S84,WI1-P5-S1-16s_S17,TX3,WI1,0.979533333,TX3WI1,0.8,0.8
TX3-P1-S1-16s_S84,WI1-P6-S1-16s_S18,TX3,WI1,0.981,TX3WI1,0.8,0.8
TX3-P2-S1-16s_S85,TX3-P1-S1-16s_S84,TX3,TX3,0.8926,TX3TX3,0,0
TX3-P2-S1-16s_S85,AL1-P1-S1-16s_S25,TX3,AL1,0.966466667,TX3AL1,-4,4
TX3-P2-S1-16s_S85,AL1-P2-S1-16s_S26,TX3,AL1,0.9918,TX3AL1,-4,4
TX3-P2-S1-16s_S85,AL1-P4-S1-16s_S28,TX3,AL1,0.9894,TX3AL1,-4,4
TX3-P2-S1-16s_S85,AL1-P6-S1-16s_S30,TX3,AL1,0.970466667,TX3AL1,-4,4
TX3-P2-S1-16s_S85,CO1-P1-S1-16s_S42,TX3,CO1,0.982,TX3CO1,5.98,5.98
TX3-P2-S1-16s_S85,CO1-P2-S1-16s_S43,TX3,CO1,0.972333333,TX3CO1,5.98,5.98
TX3-P2-S1-16s_S85,CO1-P3-S1-16s_S44,TX3,CO1,0.954333333,TX3CO1,5.98,5.98
TX3-P2-S1-16s_S85,CO1-P4-S1-16s_S45,TX3,CO1,0.9784,TX3CO1,5.98,5.98
TX3-P2-S1-16s_S85,CO1-P5-S1-16s_S46,TX3,CO1,0.981466667,TX3CO1,5.98,5.98
TX3-P2-S1-16s_S85,CO1-P6-S1-16s_S47,TX3,CO1,0.963533333,TX3CO1,5.98,5.98
TX3-P2-S1-16s_S85,IA1-P1-S1-16s_S1,TX3,IA1,0.9688,TX3IA1,-0.1,0.1
TX3-P2-S1-16s_S85,IA1-P2-S1-16s_S2,TX3,IA1,0.973333333,TX3IA1,-0.1,0.1
TX3-P2-S1-16s_S85,IA1-P3-S1-16s_S3,TX3,IA1,0.974133333,TX3IA1,-0.1,0.1
TX3-P2-S1-16s_S85,IA1-P4-S1-16s_S4,TX3,IA1,0.9718,TX3IA1,-0.1,0.1
TX3-P2-S1-16s_S85,IA1-P5-S1-16s_S5,TX3,IA1,0.979,TX3IA1,-0.1,0.1
TX3-P2-S1-16s_S85,IA1-P6-S1-16s_S6,TX3,IA1,0.9682,TX3IA1,-0.1,0.1
TX3-P2-S1-16s_S85,IL1-P1-S1-16s_S78,TX3,IL1,0.9812,TX3IL1,-0.9,0.9
TX3-P2-S1-16s_S85,IL1-P2-S1-16s_S79,TX3,IL1,0.9824,TX3IL1,-0.9,0.9
TX3-P2-S1-16s_S85,IL1-P3-S1-16s_S80,TX3,IL1,0.981533333,TX3IL1,-0.9,0.9
TX3-P2-S1-16s_S85,IL1-P4-S1-16s_S81,TX3,IL1,0.978,TX3IL1,-0.9,0.9
TX3-P2-S1-16s_S85,IL1-P5-S1-16s_S82,TX3,IL1,0.987133333,TX3IL1,-0.9,0.9
TX3-P2-S1-16s_S85,IL1-P6-S1-16s_S83,TX3,IL1,0.983066667,TX3IL1,-0.9,0.9
TX3-P2-S1-16s_S85,IN1-P1-S1-16s_S19,TX3,IN1,0.995733333,TX3IN1,1,1
TX3-P2-S1-16s_S85,IN1-P2-S1-16s_S20,TX3,IN1,0.973466667,TX3IN1,1,1
TX3-P2-S1-16s_S85,IN1-P3-S1-16s_S21,TX3,IN1,0.989333333,TX3IN1,1,1
TX3-P2-S1-16s_S85,IN1-P4-S1-16s_S22,TX3,IN1,0.98,TX3IN1,1,1
TX3-P2-S1-16s_S85,IN1-P5-S1-16s_S23,TX3,IN1,0.978066667,TX3IN1,1,1
TX3-P2-S1-16s_S85,IN1-P6-S1-16s_S24,TX3,IN1,0.986266667,TX3IN1,1,1
TX3-P2-S1-16s_S85,KS1-P1-S1-16s_S109,TX3,KS1,0.965666667,TX3KS1,-0.3,0.3
TX3-P2-S1-16s_S85,KS1-P4-S1-16s_S112,TX3,KS1,0.9642,TX3KS1,-0.3,0.3
TX3-P2-S1-16s_S85,KS1-P5-S1-16s_S113,TX3,KS1,0.9596,TX3KS1,-0.3,0.3
TX3-P2-S1-16s_S85,KS1-P6-S1-16s_S114,TX3,KS1,0.959266667,TX3KS1,-0.3,0.3
TX3-P2-S1-16s_S85,KS2-P2-S1-16s_S128,TX3,KS2,0.959133333,TX3KS2,3.29,3.29
TX3-P2-S1-16s_S85,KS2-P3-S1-16s_S129,TX3,KS2,0.9638,TX3KS2,3.29,3.29
TX3-P2-S1-16s_S85,KS2-P4-S1-16s_S130,TX3,KS2,0.9522,TX3KS2,3.29,3.29
TX3-P2-S1-16s_S85,KS2-P5-S1-16s_S131,TX3,KS2,0.951733333,TX3KS2,3.29,3.29
TX3-P2-S1-16s_S85,LA1-P1-S1-16s_S54,TX3,LA1,0.9794,TX3LA1,-4.2,4.2
TX3-P2-S1-16s_S85,LA1-P2-S1-16s_S55,TX3,LA1,0.976,TX3LA1,-4.2,4.2
TX3-P2-S1-16s_S85,LA1-P3-S1-16s_S56,TX3,LA1,0.980066667,TX3LA1,-4.2,4.2
TX3-P2-S1-16s_S85,LA1-P5-S2-16s_S58,TX3,LA1,0.974666667,TX3LA1,-4.2,4.2
TX3-P2-S1-16s_S85,MI1-P1-S1-16s_S7,TX3,MI1,0.9908,TX3MI1,1.4,1.4
TX3-P2-S1-16s_S85,MI1-P2-S1-16s_S8,TX3,MI1,0.996133333,TX3MI1,1.4,1.4
TX3-P2-S1-16s_S85,MI1-P3-S1-16s_S9,TX3,MI1,0.990666667,TX3MI1,1.4,1.4
TX3-P2-S1-16s_S85,MI1-P4-S1-16s_S10,TX3,MI1,0.992066667,TX3MI1,1.4,1.4
TX3-P2-S1-16s_S85,MI1-P5-S2-16s_S11,TX3,MI1,0.991266667,TX3MI1,1.4,1.4
TX3-P2-S1-16s_S85,MI1-P6-S2-16s_S12,TX3,MI1,0.986066667,TX3MI1,1.4,1.4
TX3-P2-S1-16s_S85,MN1-P1-S1-16s_S151,TX3,MN1,0.9626,TX3MN1,2.79,2.79
TX3-P2-S1-16s_S85,MN1-P2-S1-16s_S152,TX3,MN1,0.960733333,TX3MN1,2.79,2.79
TX3-P2-S1-16s_S85,MN1-P3-S1-16s_S153,TX3,MN1,0.939066667,TX3MN1,2.79,2.79
TX3-P2-S1-16s_S85,MN1-P4-S1-16s_S154,TX3,MN1,0.9564,TX3MN1,2.79,2.79
TX3-P2-S1-16s_S85,MN1-P5-S1-16s_S155,TX3,MN1,0.959933333,TX3MN1,2.79,2.79
TX3-P2-S1-16s_S85,MN1-P6-S1-16s_S156,TX3,MN1,0.969466667,TX3MN1,2.79,2.79
TX3-P2-S1-16s_S85,MO1-P1-S1-16s_S90,TX3,MO1,0.978533333,TX3MO1,-0.3,0.3
TX3-P2-S1-16s_S85,MO1-P2-S1-16s_S91,TX3,MO1,0.977133333,TX3MO1,-0.3,0.3
TX3-P2-S1-16s_S85,MO1-P3-S1-16s_S93,TX3,MO1,0.9812,TX3MO1,-0.3,0.3
TX3-P2-S1-16s_S85,MO1-P4-S1-16s_S94,TX3,MO1,0.978066667,TX3MO1,-0.3,0.3
TX3-P2-S1-16s_S85,MO1-P5-S1-16s_S95,TX3,MO1,0.981333333,TX3MO1,-0.3,0.3
TX3-P2-S1-16s_S85,MO1-P6-S1-16s_S96,TX3,MO1,0.977933333,TX3MO1,-0.3,0.3
TX3-P2-S1-16s_S85,MS1-P4-S1-16s_S33,TX3,MS1,0.993333333,TX3MS1,-4.8,4.8
TX3-P2-S1-16s_S85,MS1-P5-S1-16s_S34,TX3,MS1,0.985866667,TX3MS1,-4.8,4.8
TX3-P2-S1-16s_S85,MS1-P6-S1-16s_S35,TX3,MS1,0.987733333,TX3MS1,-4.8,4.8
TX3-P2-S1-16s_S85,MT1-P1-S1-16s_S139,TX3,MT1,0.975333333,TX3MT1,5.42,5.42
TX3-P2-S1-16s_S85,MT1-P2-S1-16s_S140,TX3,MT1,0.976533333,TX3MT1,5.42,5.42
TX3-P2-S1-16s_S85,MT1-P3-S1-16s_S141,TX3,MT1,0.976733333,TX3MT1,5.42,5.42
TX3-P2-S1-16s_S85,MT1-P4-S1-16s_S142,TX3,MT1,0.977933333,TX3MT1,5.42,5.42
TX3-P2-S1-16s_S85,MT1-P5-S1-16s_S143,TX3,MT1,0.980333333,TX3MT1,5.42,5.42
TX3-P2-S1-16s_S85,MT1-P6-S1-16s_S144,TX3,MT1,0.968533333,TX3MT1,5.42,5.42
TX3-P2-S1-16s_S85,NC1-P1-S1-16s_S66,TX3,NC1,0.975933333,TX3NC1,-0.8,0.8
TX3-P2-S1-16s_S85,NC1-P2-S1-16s_S67,TX3,NC1,0.971533333,TX3NC1,-0.8,0.8
TX3-P2-S1-16s_S85,NC1-P3-S1-16s_S68,TX3,NC1,0.9786,TX3NC1,-0.8,0.8
TX3-P2-S1-16s_S85,NC1-P4-S1-16s_S69,TX3,NC1,0.978333333,TX3NC1,-0.8,0.8
TX3-P2-S1-16s_S85,NC1-P5-S1-16s_S70,TX3,NC1,0.9754,TX3NC1,-0.8,0.8
TX3-P2-S1-16s_S85,NC1-P6-S1-16s_S71,TX3,NC1,0.972733333,TX3NC1,-0.8,0.8
TX3-P2-S1-16s_S85,ND1-P1-S1-16s_S145,TX3,ND1,0.978266667,TX3ND1,3.77,3.77
TX3-P2-S1-16s_S85,ND1-P2-S1-16s_S146,TX3,ND1,0.957733333,TX3ND1,3.77,3.77
TX3-P2-S1-16s_S85,ND1-P3-S1-16s_S147,TX3,ND1,0.955133333,TX3ND1,3.77,3.77
TX3-P2-S1-16s_S85,ND1-P4-S1-16s_S148,TX3,ND1,0.936066667,TX3ND1,3.77,3.77
TX3-P2-S1-16s_S85,ND1-P5-S1-16s_S149,TX3,ND1,0.963866667,TX3ND1,3.77,3.77
TX3-P2-S1-16s_S85,ND1-P6-S1-16s_S150,TX3,ND1,0.966333333,TX3ND1,3.77,3.77
TX3-P2-S1-16s_S85,NE1-P1-S1-16s_S115,TX3,NE1,0.955,TX3NE1,1,1
TX3-P2-S1-16s_S85,NE1-P2-S1-16s_S116,TX3,NE1,0.972133333,TX3NE1,1,1
TX3-P2-S1-16s_S85,NE1-P3-S1-16s_S117,TX3,NE1,0.9662,TX3NE1,1,1
TX3-P2-S1-16s_S85,NE1-P4-S1-16s_S118,TX3,NE1,0.9668,TX3NE1,1,1
TX3-P2-S1-16s_S85,NE1-P5-S1-16s_S119,TX3,NE1,0.969333333,TX3NE1,1,1
TX3-P2-S1-16s_S85,NE1-P6-S1-16s_S120,TX3,NE1,0.959733333,TX3NE1,1,1
TX3-P2-S1-16s_S85,NE2-P1-S1-16s_S133,TX3,NE2,0.949733333,TX3NE2,2.78,2.78
TX3-P2-S1-16s_S85,NE2-P2-S1-16s_S134,TX3,NE2,0.969333333,TX3NE2,2.78,2.78
TX3-P2-S1-16s_S85,NE2-P3-S1-16s_S135,TX3,NE2,0.9536,TX3NE2,2.78,2.78
TX3-P2-S1-16s_S85,NE2-P4-S1-16s_S136,TX3,NE2,0.937466667,TX3NE2,2.78,2.78
TX3-P2-S1-16s_S85,NE2-P5-S1-16s_S137,TX3,NE2,0.936,TX3NE2,2.78,2.78
TX3-P2-S1-16s_S85,NE2-P6-S1-16s_S138,TX3,NE2,0.939533333,TX3NE2,2.78,2.78
TX3-P2-S1-16s_S85,NM1-P1-S1-16s_S36,TX3,NM1,0.984866667,TX3NM1,5.8,5.8
TX3-P2-S1-16s_S85,NM1-P2-S1-16s_S37,TX3,NM1,0.970733333,TX3NM1,5.8,5.8
TX3-P2-S1-16s_S85,NM1-P3-S1-16s_S38,TX3,NM1,0.982733333,TX3NM1,5.8,5.8
TX3-P2-S1-16s_S85,NM1-P4-S1-16s_S39,TX3,NM1,0.986133333,TX3NM1,5.8,5.8
TX3-P2-S1-16s_S85,NM1-P5-S1-16s_S40,TX3,NM1,0.972466667,TX3NM1,5.8,5.8
TX3-P2-S1-16s_S85,NM1-P6-S1-16s_S41,TX3,NM1,0.986466667,TX3NM1,5.8,5.8
TX3-P2-S1-16s_S85,OK1-P1-S2-16s_S48,TX3,OK1,0.987,TX3OK1,2.5,2.5
TX3-P2-S1-16s_S85,OK1-P2-S2-16s_S49,TX3,OK1,0.987866667,TX3OK1,2.5,2.5
TX3-P2-S1-16s_S85,OK1-P3-S1-16s_S50,TX3,OK1,0.9678,TX3OK1,2.5,2.5
TX3-P2-S1-16s_S85,OK1-P4-S1-16s_S51,TX3,OK1,0.982733333,TX3OK1,2.5,2.5
TX3-P2-S1-16s_S85,OK1-P5-S1-16s_S52,TX3,OK1,0.963466667,TX3OK1,2.5,2.5
TX3-P2-S1-16s_S85,OK1-P6-S1-16s_S53,TX3,OK1,0.969333333,TX3OK1,2.5,2.5
TX3-P2-S1-16s_S85,SC1-P1-S1-16s_S97,TX3,SC1,0.9864,TX3SC1,-1.6,1.6
TX3-P2-S1-16s_S85,SC1-P2-S1-16s_S98,TX3,SC1,0.994266667,TX3SC1,-1.6,1.6
TX3-P2-S1-16s_S85,SC1-P3-S1-16s_S99,TX3,SC1,1,TX3SC1,-1.6,1.6
TX3-P2-S1-16s_S85,SC1-P4-S1-16s_S100,TX3,SC1,0.992266667,TX3SC1,-1.6,1.6
TX3-P2-S1-16s_S85,SC1-P5-S1-16s_S101,TX3,SC1,0.990666667,TX3SC1,-1.6,1.6
TX3-P2-S1-16s_S85,SC1-P6-S1-16s_S102,TX3,SC1,0.996266667,TX3SC1,-1.6,1.6
TX3-P2-S1-16s_S85,SD1-P1-S1-16s_S121,TX3,SD1,0.971066667,TX3SD1,5.42,5.42
TX3-P2-S1-16s_S85,SD1-P2-S1-16s_S122,TX3,SD1,0.969866667,TX3SD1,5.42,5.42
TX3-P2-S1-16s_S85,SD1-P5-S1-16s_S125,TX3,SD1,0.965,TX3SD1,5.42,5.42
TX3-P2-S1-16s_S85,TX1-P5-S1-16s_S64,TX3,TX1,0.997066667,TX3TX1,-2.5,2.5
TX3-P2-S1-16s_S85,TX1-P6-S1-16s_S65,TX3,TX1,0.986333333,TX3TX1,-2.5,2.5
TX3-P2-S1-16s_S85,TX2-P1-S1-16s_S72,TX3,TX2,0.969533333,TX3TX2,-4.7,4.7
TX3-P2-S1-16s_S85,TX2-P2-S1-16s_S73,TX3,TX2,0.9626,TX3TX2,-4.7,4.7
TX3-P2-S1-16s_S85,TX2-P3-S1-16s_S74,TX3,TX2,0.9812,TX3TX2,-4.7,4.7
TX3-P2-S1-16s_S85,TX2-P4-S1-16s_S75,TX3,TX2,0.977333333,TX3TX2,-4.7,4.7
TX3-P2-S1-16s_S85,TX2-P5-S1-16s_S76,TX3,TX2,0.9756,TX3TX2,-4.7,4.7
TX3-P2-S1-16s_S85,TX2-P6-S2-16s_S77,TX3,TX2,0.974066667,TX3TX2,-4.7,4.7
TX3-P2-S1-16s_S85,WI1-P1-S1-16s_S13,TX3,WI1,0.9808,TX3WI1,0.8,0.8
TX3-P2-S1-16s_S85,WI1-P2-S1-16s_S14,TX3,WI1,0.989933333,TX3WI1,0.8,0.8
TX3-P2-S1-16s_S85,WI1-P3-S1-16s_S15,TX3,WI1,0.981533333,TX3WI1,0.8,0.8
TX3-P2-S1-16s_S85,WI1-P4-S2-16s_S16,TX3,WI1,0.979533333,TX3WI1,0.8,0.8
TX3-P2-S1-16s_S85,WI1-P5-S1-16s_S17,TX3,WI1,0.9784,TX3WI1,0.8,0.8
TX3-P2-S1-16s_S85,WI1-P6-S1-16s_S18,TX3,WI1,0.9836,TX3WI1,0.8,0.8
TX3-P3-S1-16s_S86,TX3-P1-S1-16s_S84,TX3,TX3,0.8686,TX3TX3,0,0
TX3-P3-S1-16s_S86,TX3-P2-S1-16s_S85,TX3,TX3,0.893333333,TX3TX3,0,0
TX3-P3-S1-16s_S86,AL1-P1-S1-16s_S25,TX3,AL1,0.969533333,TX3AL1,-4,4
TX3-P3-S1-16s_S86,AL1-P2-S1-16s_S26,TX3,AL1,0.986666667,TX3AL1,-4,4
TX3-P3-S1-16s_S86,AL1-P4-S1-16s_S28,TX3,AL1,0.9836,TX3AL1,-4,4
TX3-P3-S1-16s_S86,AL1-P6-S1-16s_S30,TX3,AL1,0.987066667,TX3AL1,-4,4
TX3-P3-S1-16s_S86,CO1-P1-S1-16s_S42,TX3,CO1,0.977466667,TX3CO1,5.98,5.98
TX3-P3-S1-16s_S86,CO1-P2-S1-16s_S43,TX3,CO1,0.983933333,TX3CO1,5.98,5.98
TX3-P3-S1-16s_S86,CO1-P3-S1-16s_S44,TX3,CO1,0.970333333,TX3CO1,5.98,5.98
TX3-P3-S1-16s_S86,CO1-P4-S1-16s_S45,TX3,CO1,0.981933333,TX3CO1,5.98,5.98
TX3-P3-S1-16s_S86,CO1-P5-S1-16s_S46,TX3,CO1,0.9778,TX3CO1,5.98,5.98
TX3-P3-S1-16s_S86,CO1-P6-S1-16s_S47,TX3,CO1,0.962066667,TX3CO1,5.98,5.98
TX3-P3-S1-16s_S86,IA1-P1-S1-16s_S1,TX3,IA1,0.966933333,TX3IA1,-0.1,0.1
TX3-P3-S1-16s_S86,IA1-P2-S1-16s_S2,TX3,IA1,0.983333333,TX3IA1,-0.1,0.1
